Activity Date,Activity Type,Moving Time,weekday,month,year,day_of_year,Moving Time_normalized
2021-06-13 12:31:48,Run,5314,6,6,2021,164,1.1210086175217215
2021-06-12 12:06:46,Run,2693,5,6,2021,163,-0.09722575096726925
2021-06-11 11:39:12,Run,2701,4,6,2021,162,-0.09350737059797816
2021-06-08 12:41:15,Run,2065,1,6,2021,159,-0.3891186099566192
2021-06-07 15:36:12,Run,3299,0,6,2021,158,0.1844415620065302
2021-06-04 15:47:43,Run,1717,4,6,2021,155,-0.5508681560207812
2021-06-03 15:28:50,Run,2637,3,6,2021,154,-0.12325441355230682
2021-06-02 15:13:55,Run,2065,2,6,2021,153,-0.3891186099566192
2021-05-30 12:50:09,Run,2498,6,5,2021,150,-0.18786127246873938
2021-05-24 21:28:20,Run,2692,0,5,2021,144,-0.09769054851343063
2021-05-22 20:56:08,Run,635,5,5,2021,142,-1.0537791009674
2021-05-21 19:30:54,Run,2126,4,5,2021,141,-0.3607659596407747
2021-05-20 22:43:33,Run,536,3,5,2021,140,-1.0997940580373773
2021-05-20 20:57:38,Run,946,3,5,2021,140,-0.9092270641112092
2021-05-19 21:48:59,Run,2409,2,5,2021,139,-0.22922825407710265
2021-05-18 21:44:01,Run,2369,1,5,2021,138,-0.24782015592355805
2021-05-17 21:54:15,Run,2359,0,5,2021,137,-0.25246813138517193
2021-05-15 13:21:44,Run,3221,5,5,2021,135,0.14818735340594216
2021-05-14 21:39:28,Run,2617,4,5,2021,134,-0.13255036447553453
2021-05-14 00:55:54,Run,583,4,5,2021,134,-1.077948573367792
2021-05-13 20:54:52,Run,997,3,5,2021,133,-0.8855223892569786
2021-05-12 21:46:12,Run,2405,2,5,2021,132,-0.23108744426174818
2021-05-11 21:42:56,Run,2115,1,5,2021,131,-0.3658787326485499
2021-05-10 21:40:37,Run,2042,0,5,2021,130,-0.399808953518331
2021-05-08 22:58:43,Run,3281,5,5,2021,128,0.17607520617562528
2021-05-07 21:49:39,Run,2561,4,5,2021,127,-0.1585790270605721
2021-05-07 00:18:30,Run,527,4,5,2021,127,-1.1039772359528297
2021-05-06 21:33:05,Run,1000,3,5,2021,126,-0.8841279966184944
2021-05-05 21:47:29,Run,2467,2,5,2021,125,-0.2022699963997423
2021-05-04 21:38:54,Run,2409,1,5,2021,124,-0.22922825407710265
2021-05-03 20:34:36,Run,3191,0,5,2021,123,0.1342434270211006
2021-05-01 13:13:09,Run,4045,5,5,2021,121,0.5311805314429235
2021-05-01 00:22:50,Run,470,5,5,2021,121,-1.1304706960840285
2021-04-30 23:10:52,Run,314,4,4,2021,120,-1.2029791132852048
2021-04-30 22:02:03,Run,578,4,4,2021,120,-1.080272561098599
2021-04-29 21:46:36,Run,2811,3,4,2021,119,-0.04237964052022579
2021-04-28 21:40:26,Run,2196,2,4,2021,118,-0.3282301314094777
2021-04-28 01:37:16,Run,196,2,4,2021,118,-1.2578252237322483
2021-04-28 00:41:42,Run,1406,2,4,2021,118,-0.695420192876972
2021-04-27 23:13:07,Run,1899,1,4,2021,117,-0.46627500261940913
2021-04-27 21:48:08,Run,485,1,4,2021,117,-1.1234987328916077
2021-04-26 21:36:11,Run,2818,0,4,2021,116,-0.039126057697096095
2021-04-24 11:17:35,Run,3746,5,4,2021,114,0.3922060651406694
2021-04-22 18:36:31,Run,808,3,4,2021,112,-0.9733691254814804
2021-04-22 16:23:31,Run,275,3,4,2021,112,-1.2211062175854988
2021-04-22 14:39:01,Run,1163,3,4,2021,112,-0.8083659965941886
2021-04-21 21:46:31,Run,2781,2,4,2021,111,-0.056323566905067346
2021-04-20 22:35:12,Workout,35,1,4,2021,110,-1.332657628664231
2021-04-20 21:41:09,Run,2302,1,4,2021,110,-0.27896159151637084
2021-04-19 21:14:16,Run,2430,0,4,2021,109,-0.21946750560771355
2021-04-17 18:55:27,Run,3628,5,4,2021,107,0.33735995469362595
2021-04-17 16:04:03,Run,486,5,4,2021,107,-1.1230339353454464
2021-04-16 21:42:25,Run,2982,4,4,2021,106,0.037100739873371084
2021-04-15 22:14:49,Run,3561,3,4,2021,105,0.30621851910081316
2021-04-14 23:33:14,Run,1416,2,4,2021,104,-0.6907722174153582
2021-04-13 23:44:06,Run,933,1,4,2021,103,-0.9152694322113073
2021-04-13 21:12:23,Run,933,1,4,2021,103,-0.9152694322113073
2021-04-12 21:42:33,Run,2519,0,4,2021,102,-0.17810052399935028
2021-04-09 21:36:12,Run,2407,4,4,2021,99,-0.23015784916942542
2021-04-09 00:07:11,Run,759,4,4,2021,99,-0.9961442052433883
2021-04-08 22:51:38,Run,509,3,4,2021,98,-1.1123435917837345
2021-04-08 22:30:41,Run,554,3,4,2021,98,-1.0914277022064722
2021-04-08 21:40:19,Run,975,3,4,2021,98,-0.895747935272529
2021-04-07 21:31:30,Run,2829,2,4,2021,97,-0.034013284689320855
2021-04-06 23:45:10,Run,1041,1,4,2021,96,-0.8650712972258776
2021-04-06 20:45:26,Run,893,1,4,2021,96,-0.9338613340577626
2021-04-05 20:36:17,Run,3198,0,4,2021,95,0.1374970098442303
2021-04-03 14:13:55,Run,494,5,4,2021,93,-1.1193155549761553
2021-04-03 13:18:15,Run,3205,5,4,2021,93,0.14075059266735998
2021-04-02 14:24:19,Run,2921,4,4,2021,92,0.008748089557526586
2021-04-02 01:50:38,Run,563,4,4,2021,92,-1.0872445242910198
2021-04-02 00:25:35,Run,946,4,4,2021,92,-0.9092270641112092
2021-04-01 21:48:26,Run,602,3,4,2021,91,-1.0691174199907258
2021-03-31 21:59:10,Run,2946,2,3,2021,90,0.020368028211561216
2021-03-30 21:34:44,Run,2662,1,3,2021,89,-0.11163447489827219
2021-03-29 21:41:41,Run,3211,0,3,2021,88,0.1435393779443283
2021-03-28 23:35:51,Run,1543,6,3,2021,87,-0.6317429290528622
2021-03-27 13:32:40,Run,4122,5,3,2021,86,0.5669699424973502
2021-03-26 21:48:03,Run,992,4,3,2021,85,-0.8878463769877856
2021-03-26 21:00:45,Run,586,4,3,2021,85,-1.076554180729308
2021-03-26 20:07:06,Run,942,4,3,2021,85,-0.9110862542958548
2021-03-25 21:31:44,Run,2698,3,3,2021,84,-0.09490176323646232
2021-03-24 22:04:32,Run,3104,2,3,2021,83,0.09380604050506008
2021-03-23 21:47:19,Run,2614,1,3,2021,82,-0.13394475711401868
2021-03-22 21:39:44,Run,2988,0,3,2021,81,0.039889525150339396
2021-03-20 13:33:36,Run,2298,5,3,2021,79,-0.28082078170101643
2021-03-19 11:01:09,Run,1974,4,3,2021,78,-0.4314151866573052
2021-03-18 14:39:39,Run,3007,3,3,2021,77,0.04872067852740571
2021-03-17 14:13:38,Run,2969,2,3,2021,76,0.031058371773273075
2021-03-16 14:37:32,Run,2638,1,3,2021,75,-0.12278961600614544
2021-03-16 00:15:01,Run,2094,1,3,2021,75,-0.375639481117939
2021-03-13 14:18:59,Run,3401,5,3,2021,72,0.2318509117149915
2021-03-12 21:51:48,Run,1521,4,3,2021,71,-0.6419684750684127
2021-03-12 12:54:28,Run,2986,4,3,2021,71,0.03895993005801662
2021-03-11 22:50:39,Run,2390,3,3,2021,70,-0.23805940745416898
2021-03-10 22:59:48,Run,2895,2,3,2021,69,-0.00333664664266943
2021-03-09 22:49:44,Run,2671,1,3,2021,68,-0.10745129698281972
2021-03-09 21:28:39,Run,624,1,3,2021,68,-1.0588918739751754
2021-03-08 22:44:35,Run,2882,0,3,2021,67,-0.009379014742767438
2021-03-06 14:18:00,Run,3187,5,3,2021,65,0.13238423683645506
2021-03-05 22:51:56,Run,2937,4,3,2021,64,0.01618485029610875
2021-03-05 12:55:42,Run,1405,4,3,2021,64,-0.6958849904231335
2021-03-04 22:53:35,Run,2056,3,3,2021,63,-0.39330178787207165
2021-03-03 23:00:46,Run,2838,2,3,2021,62,-0.029830106773868388
2021-03-02 23:01:52,Run,1153,1,3,2021,61,-0.8130139720558025
2021-03-01 23:07:02,Run,2202,0,3,2021,60,-0.3254413461325094
2021-02-28 21:41:17,Run,1797,6,2,2021,59,-0.5136843523278705
2021-02-27 22:44:26,Run,1501,5,2,2021,58,-0.6512644259916405
2021-02-26 22:28:47,Run,2401,4,2,2021,57,-0.23294663444639374
2021-02-25 22:30:36,Run,2340,3,2,2021,56,-0.26129928476223824
2021-02-24 22:24:06,Run,2287,2,2,2021,55,-0.28593355470879167
2021-02-23 22:24:35,Run,2028,1,2,2021,54,-0.40631611916459043
2021-02-22 22:31:38,Run,2855,0,2,2021,53,-0.02192854848912484
2021-02-20 23:57:26,Alpine Ski,7078,5,2,2021,51,1.940911488950405
2021-02-19 22:21:54,Run,2621,4,2,2021,50,-0.13069117429088897
2021-02-18 22:30:05,Run,2925,3,2,2021,49,0.010607279742172127
2021-02-17 22:39:37,Workout,1809,2,2,2021,48,-0.5081067817739338
2021-02-16 22:24:47,Workout,2400,1,2,2021,47,-0.23341143199255512
2021-02-15 22:20:37,Run,2404,0,2,2021,46,-0.23155224180790956
2021-02-10 22:26:32,Run,2610,2,2,2021,41,-0.1358039472986642
2021-01-31 23:01:57,Walk,2469,6,1,2021,31,-0.20134040130741954
2021-01-29 22:53:11,Run,2559,4,1,2021,29,-0.15950862215289485
2021-01-26 22:46:52,Run,3614,1,1,2021,26,0.33085278904736654
2021-01-25 11:48:02,Run,5020,0,1,2021,25,0.9843581389502741
2021-01-22 23:28:24,Run,1818,4,1,2021,22,-0.5039236038584813
2021-01-21 22:09:20,Run,2523,3,1,2021,21,-0.17624133381470472
2021-01-20 22:06:43,Run,2373,2,1,2021,20,-0.24596096573891252
2021-01-15 22:47:59,Swim,4269,4,1,2021,15,0.6352951817830739
2021-01-13 22:47:32,Swim,4300,2,1,2021,13,0.6497039057140768
2021-01-11 22:26:47,Run,2690,0,1,2021,11,-0.0986201436057534
2021-01-08 22:49:13,Run,3580,4,1,2021,8,0.31504967247787946
2021-01-08 11:50:35,Run,4220,4,1,2021,8,0.612520102021166
2021-01-07 22:49:44,Swim,3442,3,1,2021,7,0.2509076111076083
2021-01-07 01:24:26,Workout,401,3,1,2021,7,-1.1625417267691642
2021-01-07 00:26:34,Workout,1199,3,1,2021,7,-0.7916332849323787
2021-01-06 23:47:31,Workout,1200,2,1,2021,6,-0.7911684873862174
2021-01-06 23:13:08,Workout,1202,2,1,2021,6,-0.7902388922938947
2021-01-04 22:52:09,Swim,3448,0,1,2021,4,0.2536963963845766
2021-01-04 11:49:13,Swim,3218,0,1,2021,4,0.146792960767458
2021-01-02 13:51:40,Swim,5109,5,1,2021,2,1.0257251205586375
2020-12-31 13:50:32,Swim,3905,3,12,2020,366,0.46610887498032966
2020-12-30 19:23:00,Swim,4313,2,12,2020,365,0.6557462738141748
2020-12-29 14:21:46,Swim,3285,1,12,2020,364,0.1779343963602708
2020-12-25 22:37:28,Run,3822,4,12,2020,360,0.4275306786489347
2020-12-21 22:53:54,Swim,3860,0,12,2020,356,0.4451929854030673
2020-12-18 22:52:19,Swim,4094,4,12,2020,353,0.5539556112048315
2020-12-17 22:53:22,Swim,4076,3,12,2020,352,0.5455892553739266
2020-12-11 14:36:42,Run,2168,4,12,2020,346,-0.3412444627019965
2020-12-11 00:45:36,Run,836,4,12,2020,346,-0.9603547941889616
2020-12-09 22:00:44,Ride,71,2,12,2020,344,-1.3159249170024212
2020-12-09 19:04:46,Run,2330,2,12,2020,344,-0.26594726022385207
2020-12-08 19:09:07,Run,2627,1,12,2020,343,-0.12790238901392068
2020-12-08 14:29:55,Workout,839,1,12,2020,343,-0.9589604015504775
2020-12-07 19:06:27,Run,3363,0,12,2020,342,0.21418860496085887
2020-12-05 21:07:16,Ride,413,5,12,2020,340,-1.1569641562152275
2020-12-04 20:42:44,Run,2713,4,12,2020,339,-0.08792980004404154
2020-12-03 20:10:47,Run,2094,3,12,2020,338,-0.375639481117939
2020-12-02 22:38:32,Run,1669,2,12,2020,337,-0.5731784382365277
2020-12-01 19:35:38,Run,1512,1,12,2020,336,-0.6461516529838652
2020-11-30 20:56:57,Run,2028,0,11,2020,335,-0.40631611916459043
2020-11-28 17:16:48,Run,1882,5,11,2020,333,-0.47417656090415267
2020-11-25 21:53:42,Run,2284,2,11,2020,330,-0.2873279473472758
2020-11-24 21:45:27,Run,2164,1,11,2020,329,-0.343103652886642
2020-11-21 21:15:58,Run,2750,5,11,2020,326,-0.07073229083607029
2020-11-18 22:16:07,Run,2311,2,11,2020,323,-0.2747784136009184
2020-11-17 22:26:53,Run,1711,1,11,2020,322,-0.5536569412977496
2020-11-16 22:23:59,Run,2105,0,11,2020,321,-0.37052670811016375
2020-11-15 17:09:14,Run,1927,6,11,2020,320,-0.45326067132689035
2020-11-12 19:29:00,Ride,5874,3,11,2020,317,1.381295243372097
2020-11-12 00:32:55,Workout,3377,3,11,2020,317,0.22069577060711826
2020-11-11 00:40:51,Swim,1961,2,11,2020,316,-0.4374575547574032
2020-11-07 18:49:33,Run,2901,5,11,2020,312,-0.0005478613657011185
2020-11-05 22:20:16,Run,2555,3,11,2020,310,-0.1613678123375404
2020-11-04 22:01:00,Run,2166,2,11,2020,309,-0.34217405779431925
2020-11-03 22:09:16,Run,2480,1,11,2020,308,-0.1962276282996443
2020-11-02 22:55:34,Run,1245,0,11,2020,307,-0.770252597808955
2020-11-02 22:45:26,Run,274,0,11,2020,307,-1.22157101513166
2020-10-30 15:11:01,Run,823,4,10,2020,304,-0.9663971622890596
2020-10-29 13:24:49,Run,1796,3,10,2020,303,-0.5141491498740318
2020-10-28 21:36:49,Run,2615,2,10,2020,302,-0.1334799595678573
2020-10-27 21:41:46,Run,2619,1,10,2020,301,-0.13162076938321174
2020-10-26 11:33:13,Run,3379,0,10,2020,300,0.22162536569944102
2020-10-26 11:20:52,Run,271,0,10,2020,300,-1.2229654077701442
2020-10-25 13:56:52,Run,179,6,10,2020,299,-1.2657267820169917
2020-10-25 12:56:50,Run,2509,6,10,2020,299,-0.18274849946096414
2020-10-23 21:12:32,Run,1394,4,10,2020,297,-0.7009977634309087
2020-10-23 11:47:56,Run,2734,4,10,2020,297,-0.07816905157465245
2020-10-23 11:27:51,Run,1010,4,10,2020,297,-0.8794800211568806
2020-10-22 21:24:18,Run,3131,3,10,2020,296,0.10635557425141748
2020-10-21 20:53:55,Run,1141,2,10,2020,295,-0.8185915426097391
2020-10-20 21:47:14,Run,2888,1,10,2020,294,-0.006590229465799126
2020-10-19 11:39:56,Run,3615,0,10,2020,293,0.33131758659352795
2020-10-17 13:22:10,Run,4725,5,10,2020,291,0.8472428628326656
2020-10-16 21:58:34,Run,455,4,10,2020,290,-1.1374426592764493
2020-10-16 21:22:03,Run,1640,4,10,2020,290,-0.5866575670752079
2020-10-16 11:43:29,Run,4032,4,10,2020,290,0.5251381633428256
2020-10-15 22:27:29,Run,698,3,10,2020,289,-1.0244968555592329
2020-10-15 20:58:43,Run,875,3,10,2020,289,-0.9422276898886676
2020-10-14 22:04:11,Run,3378,2,10,2020,288,0.22116056815327964
2020-10-13 21:41:56,Run,3677,1,10,2020,287,0.3601350344555338
2020-10-12 21:40:55,Run,3246,0,10,2020,286,0.1598072920599768
2020-10-12 11:49:40,Run,2123,0,10,2020,286,-0.3621603522792588
2020-10-11 18:33:26,Walk,940,6,10,2020,285,-0.9120158493881776
2020-10-11 14:42:30,Walk,1298,6,10,2020,285,-0.7456183278624017
2020-10-10 13:18:33,Run,4008,5,10,2020,284,0.5139830222349523
2020-10-09 21:15:46,Run,2352,4,10,2020,283,-0.2557217142083016
2020-10-09 11:36:31,Run,4082,4,10,2020,283,0.5483780406508948
2020-10-08 22:48:43,Run,544,3,10,2020,282,-1.096075677668086
2020-10-08 21:40:44,Run,485,3,10,2020,282,-1.1234987328916077
2020-10-08 19:51:31,Walk,2049,3,10,2020,282,-0.39655537069520136
2020-10-07 21:43:07,Run,3701,2,10,2020,281,0.37129017556340704
2020-10-06 21:36:46,Run,3487,1,10,2020,280,0.2718235006848706
2020-10-06 12:52:10,Run,1799,1,10,2020,280,-0.5127547572355476
2020-10-05 21:40:08,Run,3332,0,10,2020,279,0.19977988102985592
2020-10-05 12:39:06,Run,2208,0,10,2020,279,-0.32265256085554106
2020-10-03 13:44:10,Run,4538,5,10,2020,277,0.7603257217004865
2020-10-02 21:16:47,Run,2024,4,10,2020,276,-0.40817530934923596
2020-10-02 11:35:55,Run,3786,4,10,2020,276,0.4107979669871248
2020-10-01 21:30:51,Run,3242,3,10,2020,275,0.15794810187533123
2020-10-01 12:27:52,Run,1361,3,10,2020,275,-0.7163360824542344
2020-09-30 21:46:27,Run,3045,2,9,2020,274,0.06638298528153835
2020-09-29 23:37:50,Run,625,1,9,2020,273,-1.0584270764290138
2020-09-29 22:02:49,Run,939,1,9,2020,273,-0.912480646934339
2020-09-28 21:41:13,Run,3614,0,9,2020,272,0.33085278904736654
2020-09-28 11:49:46,Run,2082,0,9,2020,272,-0.38121705167187564
2020-09-26 16:06:25,Run,382,5,9,2020,270,-1.1713728801462304
2020-09-26 14:34:08,Run,1315,5,9,2020,270,-0.7377167695776581
2020-09-25 11:42:23,Run,4262,4,9,2020,269,0.6320415989599442
2020-09-24 21:43:03,Run,3924,3,9,2020,268,0.47494002835739596
2020-09-24 14:54:39,Ride,810,3,9,2020,268,-0.9724395303891576
2020-09-23 21:48:44,Run,3239,2,9,2020,267,0.15655370923684708
2020-09-23 11:50:02,Run,1957,2,9,2020,267,-0.43931674494204875
2020-09-22 21:55:42,Run,3107,1,9,2020,266,0.09520043314354423
2020-09-22 11:49:44,Run,2131,1,9,2020,266,-0.35844197190996774
2020-09-21 11:39:26,Run,4067,0,9,2020,265,0.541406077458474
2020-09-19 17:18:13,Run,698,5,9,2020,263,-1.0244968555592329
2020-09-19 15:56:19,Run,1250,5,9,2020,263,-0.7679286100781482
2020-09-18 11:37:14,Run,3890,4,9,2020,262,0.4591369117879089
2020-09-17 12:53:12,Run,3195,3,9,2020,261,0.13610261720574615
2020-09-16 21:47:21,Run,3021,2,9,2020,260,0.05522784417366511
2020-09-16 11:49:47,Run,1997,2,9,2020,260,-0.4207248430955934
2020-09-15 21:35:13,Run,3744,1,9,2020,259,0.39127647004834665
2020-09-14 21:41:42,Run,3789,0,9,2020,258,0.41219235962560896
2020-09-14 11:50:24,Run,2031,0,9,2020,258,-0.40492172652610625
2020-09-12 13:29:22,Run,3782,5,9,2020,256,0.40893877680247925
2020-09-11 11:43:35,Run,3943,4,9,2020,255,0.48377118173446226
2020-09-10 12:52:00,Run,1193,3,9,2020,254,-0.7944220702093471
2020-09-10 12:09:42,Run,456,3,9,2020,254,-1.136977861730288
2020-09-10 11:36:28,Run,1350,3,9,2020,254,-0.7214488554620097
2020-09-09 21:42:32,Run,2932,2,9,2020,253,0.013860862565301824
2020-09-09 11:54:06,Run,2075,2,9,2020,253,-0.3844706344950053
2020-09-08 21:42:26,Run,3397,1,9,2020,252,0.22999172153034594
2020-09-08 12:43:57,Run,594,1,9,2020,252,-1.072835800360017
2020-09-08 11:58:38,Run,893,1,9,2020,252,-0.9338613340577626
2020-09-07 13:22:08,Run,4407,0,9,2020,251,0.699437243153345
2020-09-05 16:07:07,Run,753,5,9,2020,249,-0.9989329905203566
2020-09-05 14:58:23,Run,1078,5,9,2020,249,-0.8478737880179064
2020-09-05 13:16:22,Run,918,5,9,2020,249,-0.9222413954037281
2020-09-04 12:50:10,Run,386,4,9,2020,248,-1.169513689961585
2020-09-04 11:49:00,Run,3365,4,9,2020,248,0.21511820005318164
2020-09-03 21:45:10,Run,3258,3,9,2020,247,0.1653848626139134
2020-09-02 21:50:04,Run,3462,2,9,2020,246,0.260203562030836
2020-09-02 11:52:06,Run,2303,2,9,2020,246,-0.2784967939702095
2020-09-01 21:43:43,Run,3739,1,9,2020,245,0.3889524823175397
2020-08-31 21:49:09,Run,3807,0,8,2020,244,0.4205587154565139
2020-08-31 11:51:42,Run,2182,0,8,2020,244,-0.33473729705573707
2020-08-29 15:58:41,Run,1067,5,8,2020,242,-0.8529865610256816
2020-08-29 14:13:09,Run,1011,5,8,2020,242,-0.8790152236107192
2020-08-28 11:59:48,Run,3347,4,8,2020,241,0.2067518442222767
2020-08-27 22:53:41,Ride,512,3,8,2020,240,-1.1109491991452505
2020-08-27 11:43:35,Run,3633,3,8,2020,240,0.3396839424244329
2020-08-26 11:30:52,Run,4436,2,8,2020,239,0.7129163719920252
2020-08-25 21:21:48,Run,1891,1,8,2020,238,-0.4699933829887002
2020-08-25 11:43:40,Run,3683,1,8,2020,238,0.36292381973250215
2020-08-24 21:24:08,Run,1878,0,8,2020,237,-0.4760357510887982
2020-08-24 11:53:27,Run,3732,0,8,2020,237,0.38569889949441
2020-08-22 14:30:44,Run,2600,5,8,2020,235,-0.14045192276027807
2020-08-22 14:04:52,Run,627,5,8,2020,235,-1.057497481336691
2020-08-22 13:37:26,Run,1001,5,8,2020,235,-0.883663199072333
2020-08-22 13:29:30,Run,244,5,8,2020,235,-1.2355149415165017
2020-08-21 13:41:43,Run,3853,4,8,2020,234,0.44193940257993763
2020-08-21 02:30:16,Run,1768,4,8,2020,234,-0.5271634811665505
2020-08-20 13:33:57,Run,3479,3,8,2020,233,0.26810512031557954
2020-08-19 13:30:34,Run,3466,2,8,2020,232,0.26206275221548153
2020-08-18 13:30:03,Run,3579,1,8,2020,231,0.31458487493171805
2020-08-17 13:46:14,Run,3505,0,8,2020,230,0.28018985651577555
2020-08-16 13:54:03,Run,4141,6,8,2020,229,0.5758010958744165
2020-08-15 01:11:05,Run,3829,5,8,2020,228,0.4307842614720644
2020-08-13 13:12:21,Run,2940,3,8,2020,226,0.017579242934592905
2020-08-12 23:20:34,Run,4185,2,8,2020,225,0.5962521879055175
2020-08-10 13:33:18,Run,3777,0,8,2020,223,0.40661478907167237
2020-08-09 17:25:16,Run,2092,6,8,2020,222,-0.37656907621026176
2020-08-08 15:45:17,Swim,381,5,8,2020,221,-1.171837677692392
2020-08-07 14:26:25,Run,1115,4,8,2020,220,-0.8306762788099351
2020-08-07 13:59:19,Run,982,4,8,2020,220,-0.8924943524493993
2020-08-07 13:40:06,Run,648,4,8,2020,220,-1.047736732867302
2020-08-07 13:22:18,Run,554,4,8,2020,220,-1.0914277022064722
2020-08-06 14:47:29,Ride,1961,3,8,2020,219,-0.4374575547574032
2020-08-06 14:06:57,Run,1293,3,8,2020,219,-0.7479423155932086
2020-08-06 13:11:02,Ride,2609,3,8,2020,219,-0.1362687448448256
2020-08-05 13:19:57,Run,3932,2,8,2020,218,0.478658408726687
2020-08-04 13:28:39,Run,3714,1,8,2020,217,0.37733254366350505
2020-08-03 13:45:55,Run,3922,0,8,2020,216,0.4740104332650732
2020-08-02 13:04:35,Run,1615,6,8,2020,215,-0.5982775057292425
2020-08-01 23:55:59,Run,1399,5,8,2020,214,-0.6986737757001017
2020-08-01 23:22:30,Run,851,5,8,2020,214,-0.9533828309965409
2020-07-31 13:15:14,Run,3648,4,7,2020,213,0.34665590561685367
2020-07-30 13:14:10,Run,3799,3,7,2020,212,0.4168403350872228
2020-07-29 13:12:21,Run,3678,2,7,2020,211,0.3605998320016952
2020-07-28 13:17:46,Run,3762,1,7,2020,210,0.39964282587925154
2020-07-27 13:09:28,Run,3538,0,7,2020,209,0.29552817553910127
2020-07-26 14:31:30,Run,1426,6,7,2020,208,-0.6861242419537443
2020-07-24 13:13:58,Run,3660,4,7,2020,206,0.35223347617079026
2020-07-23 13:09:19,Run,3163,3,7,2020,205,0.12122909572858181
2020-07-22 13:08:39,Run,3684,2,7,2020,204,0.3633886172786635
2020-07-22 01:37:07,Run,2075,2,7,2020,204,-0.3844706344950053
2020-07-22 00:14:02,Run,2671,2,7,2020,204,-0.10745129698281972
2020-07-20 13:20:00,Run,3293,0,7,2020,202,0.1816527767295619
2020-07-19 12:10:06,Ride,6198,6,7,2020,201,1.531889648328386
2020-07-18 14:35:57,Run,1774,5,7,2020,200,-0.5243746958895823
2020-07-16 21:11:45,Run,2925,3,7,2020,198,0.010607279742172127
2020-07-16 01:18:40,Run,3394,3,7,2020,198,0.2285973288918618
2020-07-14 16:27:31,Run,1928,1,7,2020,196,-0.45279587378072894
2020-07-14 02:11:14,Run,1836,1,7,2020,196,-0.4955572480275764
2020-07-13 15:34:52,Run,1468,0,7,2020,195,-0.6666027450149662
2020-07-12 15:16:08,Run,2701,6,7,2020,194,-0.09350737059797816
2020-07-10 17:57:49,Run,3085,4,7,2020,192,0.08497488712799377
2020-07-09 02:08:17,Run,3733,3,7,2020,191,0.3861636970405714
2020-07-07 13:42:40,Run,3674,1,7,2020,189,0.3587406418170497
2020-07-07 01:38:28,Run,2396,1,7,2020,189,-0.23527062217720066
2020-07-04 16:55:06,Ride,2591,5,7,2020,186,-0.14463510067573054
2020-07-04 15:54:56,Run,3013,5,7,2020,186,0.051509463804374024
2020-07-03 16:01:17,Run,1612,4,7,2020,185,-0.5996718983677267
2020-07-02 01:06:32,Run,4082,3,7,2020,184,0.5483780406508948
2020-06-30 12:39:04,Run,2801,1,6,2020,182,-0.04702761598183964
2020-06-29 15:16:27,Run,3712,0,6,2020,181,0.3764029485711823
2020-06-26 21:05:59,Run,3371,4,6,2020,178,0.21790698533014993
2020-06-25 18:12:42,Run,2401,3,6,2020,177,-0.23294663444639374
2020-06-24 15:36:30,Run,2053,2,6,2020,176,-0.39469618051055577
2020-06-24 01:51:07,Run,3696,2,6,2020,176,0.36896618783260016
2020-06-22 18:01:44,Run,2540,0,6,2020,174,-0.16833977552996118
2020-06-20 20:41:21,Run,3221,5,6,2020,172,0.14818735340594216
2020-06-19 19:16:48,Run,2301,4,6,2020,171,-0.27942638906253225
2020-06-18 14:17:54,Walk,2556,3,6,2020,170,-0.16090301479137903
2020-06-17 21:59:11,Walk,4175,2,6,2020,169,0.5916042124439037
2020-06-17 15:49:21,Run,2757,2,6,2020,169,-0.06747870801294059
2020-06-12 14:19:29,Run,2312,4,6,2020,164,-0.274313616054757
2020-06-11 15:17:29,Run,2384,3,6,2020,163,-0.24084819273113728
2020-06-10 16:10:44,Run,2332,2,6,2020,162,-0.2650176651315293
2020-06-09 15:08:23,Run,2165,1,6,2020,161,-0.34263885534048066
2020-06-08 14:42:10,Run,2374,0,6,2020,160,-0.24549616819275114
2020-06-08 00:23:38,Walk,1999,0,6,2020,160,-0.4197952480032706
2020-06-05 19:20:35,Swim,2924,4,6,2020,157,0.010142482196010742
2020-06-04 14:48:33,Run,2895,3,6,2020,156,-0.00333664664266943
2020-06-03 23:00:25,Swim,7200,2,6,2020,155,1.9976167895820942
2020-06-03 14:47:26,Run,2510,2,6,2020,155,-0.18228370191480275
2020-06-02 15:13:33,Run,1727,1,6,2020,154,-0.5462201805591673
2020-05-31 18:03:18,Run,2850,6,5,2020,152,-0.024252536219931765
2020-05-30 21:48:57,Walk,4711,5,5,2020,151,0.8407356971864062
2020-05-28 12:41:20,Run,1675,3,5,2020,149,-0.5703896529595595
2020-05-27 20:40:45,Run,1357,2,5,2020,148,-0.71819527263888
2020-05-26 17:24:08,Ride,7110,1,5,2020,147,1.9557850104275696
2020-05-24 21:17:39,Run,2484,6,5,2020,145,-0.19436843811499876
2020-05-23 16:13:01,Run,1981,5,5,2020,144,-0.4281616038341755
2020-05-21 17:52:47,Run,1179,3,5,2020,142,-0.8009292358556065
2020-05-19 13:45:05,Ride,20696,1,5,2020,140,8.270524472576149
2020-05-18 22:28:06,Run,1779,0,5,2020,139,-0.5220507081587753
2020-05-17 19:45:32,Run,2245,6,5,2020,138,-0.3054550516475698
2020-05-15 16:10:17,Run,2405,4,5,2020,136,-0.23108744426174818
2020-05-13 15:30:52,Run,1446,2,5,2020,134,-0.6768282910305167
2020-05-11 19:18:22,Run,2213,0,5,2020,132,-0.3203285731247342
2020-05-10 20:50:09,Run,2099,6,5,2020,131,-0.37331549338713205
